id,label,text,source,char_count,word_count,avg_word_len,digit_count,uppercase_ratio,exclamation_count,has_exclamation,question_count,contains_no,first_second_pronoun_count,log_length,has_url,has_phone,has_money,urgent_terms,action_terms,credential_terms,request_terms,social_engineering_terms,khmer_chars,khmer_credential_terms,khmer_request_terms,khmer_social_engineering_terms,credential_request,scam_word_hits,safe_word_hits,scam_word_density,safe_word_density
safe_03349,safe,សប្តាហ៍ក្រោយសាលានឹងរៀបចំកម្មវិធីពិព័រណ៍ស្នាដៃនិស្សិតហើយ។ សូមអរគុណ។,provided,66,65,1.0,0,0.0,0,0,0,0,0,4.189654742026425,0,0,0,0,0,0,0,0,65,0,0,0,0,60,63,0.9230769230769231,0.9692307692307692
safe_03350,safe,"Good morning team, please review the latest updates added to GitHub. Best regards. (132)",provided,88,14,5.0,3,0.05970149253731343,0,0,0,0,0,4.477336814478207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.21428571428571427
safe_03351,safe,បាទបង! ខ្ញុំបានផ្ញើឯកសាររបាយការណ៍ទៅតាមអ៊ីមែលរួចរាល់ហើយ។ សូមពិនិត្យមើល។ (535),provided,76,68,1.0294117647058822,3,0.0,1,1,0,0,0,4.330733340286331,0,0,0,0,0,0,0,0,67,0,1,0,0,63,65,0.9264705882352942,0.9558823529411765
safe_03352,safe,"Hey, are we still meeting up for coffee tomorrow afternoon at ITC? Let me know. (388)",provided,85,16,4.0625,3,0.08064516129032258,0,0,1,0,1,4.442651256490317,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0625,0.375
safe_03353,safe,ល្ងាចនេះទំនេរទេ? ទៅញ៉ាំអីជុំគ្នាអត់ដឹងហាងណាឆ្ងាញ់ទេ? សូមអរគុណ។ (262),provided,68,59,1.0338983050847457,3,0.0,0,0,2,0,0,4.219507705176107,0,0,0,0,0,0,0,0,58,0,0,0,0,55,57,0.9322033898305084,0.9661016949152542
safe_03354,safe,"Thanks for helping me debug the regression model earlier, it runs perfectly. Have a great day. (644)",provided,100,16,4.875,3,0.02631578947368421,0,0,0,0,1,4.605170185988092,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0625,0.375
safe_03355,safe,The reference material you suggested was highly useful for my literature review. Thanks! (536),provided,94,14,5.5,3,0.02702702702702703,1,1,0,0,2,4.543294782270004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.07142857142857142,0.35714285714285715
safe_03356,safe,"Good morning team, please review the latest updates added to GitHub. Let me know. (553)",provided,87,15,4.533333333333333,3,0.06153846153846154,0,0,0,0,1,4.465908118654584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.13333333333333333
safe_03357,safe,"Thanks for helping me debug the regression model earlier, it runs perfectly. Let me know. (190)",provided,95,16,4.6875,3,0.027777777777777776,0,0,0,0,2,4.553876891600541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0625,0.25
safe_03358,safe,Can you please let me know when the next enrollment window opens up? Have a great day. (314),provided,92,17,4.117647058823529,3,0.029411764705882353,0,0,1,0,2,4.5217885770490405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.11764705882352941
safe_03359,safe,Can you please let me know when the next enrollment window opens up? Have a great day. (232),provided,92,17,4.117647058823529,3,0.029411764705882353,0,0,1,0,2,4.5217885770490405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.11764705882352941
safe_03360,safe,Can you please let me know when the next enrollment window opens up? Have a great day. (302),provided,92,17,4.117647058823529,3,0.029411764705882353,0,0,1,0,2,4.5217885770490405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.11764705882352941
safe_03361,safe,"Thanks for helping me debug the regression model earlier, it runs perfectly. Let me know. (595)",provided,95,16,4.6875,3,0.027777777777777776,0,0,0,0,2,4.553876891600541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0625,0.25
safe_03362,safe,"Good morning team, please review the latest updates added to GitHub. Let me know. (103)",provided,87,15,4.533333333333333,3,0.06153846153846154,0,0,0,0,1,4.465908118654584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.13333333333333333
safe_03363,safe,"Thanks for helping me debug the regression model earlier, it runs perfectly. Thanks! (810)",provided,90,14,5.142857142857143,3,0.028985507246376812,1,1,0,0,1,4.499809670330265,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.07142857142857142,0.35714285714285715
safe_03364,safe,មេរៀនថ្ងៃនេះពិបាកយល់បន្តិច ចាំយប់ឡើងមកពិភាក្សានៅក្នុងគ្រុបបន្ថែម។ (782),provided,71,65,1.0307692307692307,3,0.0,0,0,0,0,0,4.2626798770413155,0,0,0,0,0,0,0,0,64,0,0,0,0,63,63,0.9692307692307692,0.9692307692307692
safe_03365,safe,Can you please let me know when the next enrollment window opens up? Have a great day. (197),provided,92,17,4.117647058823529,3,0.029411764705882353,0,0,1,0,2,4.5217885770490405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.11764705882352941
safe_03366,safe,"Yes, the weather is quite hot today. Make sure to stay hydrated. Best regards. (370)",provided,84,15,4.266666666666667,3,0.04918032786885246,0,0,0,0,0,4.430816798843313,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0.2
safe_03367,safe,"Thanks for helping me debug the regression model earlier, it runs perfectly. Have a great day. (986)",provided,100,16,4.875,3,0.02631578947368421,0,0,0,0,1,4.605170185988092,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0625,0.375
safe_03368,safe,"Yes, the weather is quite hot today. Make sure to stay hydrated. Have a great day. (410)",provided,88,16,4.0625,3,0.047619047619047616,0,0,0,0,0,4.477336814478207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0.0,0.25
safe_03369,safe,ចាសបង! ចាំខ្ញុំប្រាប់គាត់ឱ្យទាក់ទងទៅបងវិញនៅពេលបន្តិចទៀតនេះ។ បាទបង! (317),provided,72,63,1.0317460317460319,3,0.0,2,1,0,0,0,4.276666119016055,0,0,0,0,0,0,0,0,62,0,1,0,0,61,60,0.9682539682539683,0.9523809523809523
safe_03370,safe,ចាសបង! ចាំខ្ញុំប្រាប់គាត់ឱ្យទាក់ទងទៅបងវិញនៅពេលបន្តិចទៀតនេះ។ (830),provided,65,58,1.0344827586206897,3,0.0,1,1,0,0,0,4.174387269895637,0,0,0,0,0,0,0,0,57,0,1,0,0,56,55,0.9655172413793104,0.9482758620689655
safe_03371,safe,កុំភ្លេចផ្ញើឯកសារ Word មកឱ្យខ្ញុំតាមតេឡេក្រាមផងបង។ (776),provided,56,46,1.108695652173913,3,0.03225806451612903,0,0,0,0,0,4.02535169073515,0,0,0,0,0,0,0,0,44,0,1,0,0,42,43,0.9130434782608695,0.9347826086956522
safe_03372,safe,មេរៀនថ្ងៃនេះពិបាកយល់បន្តិច ចាំយប់ឡើងមកពិភាក្សានៅក្នុងគ្រុបបន្ថែម។ បាទបង! (747),provided,78,70,1.0285714285714285,3,0.0,1,1,0,0,0,4.356708826689592,0,0,0,0,0,0,0,0,69,0,0,0,0,68,68,0.9714285714285714,0.9714285714285714
safe_03373,safe,"Hey, are we still meeting up for coffee tomorrow afternoon at ITC? Have a great day. (141)",provided,90,16,4.25,3,0.07575757575757576,0,0,1,0,0,4.499809670330265,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0625,0.5
safe_03374,safe,សួស្តីមិត្តភក្តិ! ស្អែកជួបគ្នានៅសាលាវិទ្យាស្ថានបច្ចេកវិទ្យាកម្ពុជាម៉ោង ៨ ព្រឹក។ (957),provided,85,77,1.025974025974026,4,0.0,1,1,0,0,0,4.442651256490317,0,0,0,0,0,0,0,0,75,0,0,0,0,72,73,0.935064935064935,0.948051948051948
safe_03375,safe,មេរៀនថ្ងៃនេះពិបាកយល់បន្តិច ចាំយប់ឡើងមកពិភាក្សានៅក្នុងគ្រុបបន្ថែម។ (567),provided,71,65,1.0307692307692307,3,0.0,0,0,0,0,0,4.2626798770413155,0,0,0,0,0,0,0,0,64,0,0,0,0,63,63,0.9692307692307692,0.9692307692307692
safe_03376,safe,ចាសបង! ចាំខ្ញុំប្រាប់គាត់ឱ្យទាក់ទងទៅបងវិញនៅពេលបន្តិចទៀតនេះ។ (308),provided,65,58,1.0344827586206897,3,0.0,1,1,0,0,0,4.174387269895637,0,0,0,0,0,0,0,0,57,0,1,0,0,56,55,0.9655172413793104,0.9482758620689655
safe_03377,safe,បាទបង! ខ្ញុំបានផ្ញើឯកសាររបាយការណ៍ទៅតាមអ៊ីមែលរួចរាល់ហើយ។ សូមពិនិត្យមើល។ បាទបង! (200),provided,83,73,1.0273972602739727,3,0.0,2,1,0,0,0,4.418840607796598,0,0,0,0,0,0,0,0,72,0,1,0,0,68,70,0.9315068493150684,0.958904109589041
safe_03378,safe,"Hey, are we still meeting up for coffee tomorrow afternoon at ITC? Have a great day. (592)",provided,90,16,4.25,3,0.07575757575757576,0,0,1,0,0,4.499809670330265,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0625,0.5
safe_03379,safe,មេរៀនថ្ងៃនេះពិបាកយល់បន្តិច ចាំយប់ឡើងមកពិភាក្សានៅក្នុងគ្រុបបន្ថែម។ សូមអរគុណ។ (138),provided,81,74,1.027027027027027,3,0.0,0,0,0,0,0,4.394449154672439,0,0,0,0,0,0,0,0,73,0,0,0,0,71,71,0.9594594594594594,0.9594594594594594
safe_03380,safe,The reference material you suggested was highly useful for my literature review. Have a great day. (917),provided,104,16,5.1875,3,0.024691358024691357,0,0,0,0,2,4.6443908991413725,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0625,0.375
safe_03381,safe,"Yes, the weather is quite hot today. Make sure to stay hydrated. Let me know. (974)",provided,83,16,3.875,3,0.05084745762711865,0,0,0,0,1,4.418840607796598,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0.125
safe_03382,safe,Are you going to attend the seminar on cybersecurity held in the main auditorium? Have a great day. (304),provided,105,18,4.555555555555555,3,0.025,0,0,1,0,1,4.653960350157523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1111111111111111
safe_03383,safe,សូមអរគុណសម្រាប់ការគាំទ្រ និងការជឿជាក់លើសេវាកម្មរបស់យើងខ្ញុំ។ បាទបង! (590),provided,73,65,1.0307692307692307,3,0.0,1,1,0,0,0,4.290459441148391,0,0,0,0,0,0,0,0,64,0,0,0,0,63,62,0.9692307692307692,0.9538461538461539
safe_03384,safe,Are you going to attend the seminar on cybersecurity held in the main auditorium? Have a great day. (685),provided,105,18,4.555555555555555,3,0.025,0,0,1,0,1,4.653960350157523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1111111111111111
safe_03385,safe,Are you going to attend the seminar on cybersecurity held in the main auditorium? Let me know. (162),provided,100,18,4.388888888888889,3,0.02631578947368421,0,0,1,0,2,4.605170185988092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
safe_03386,safe,"Hey, are we still meeting up for coffee tomorrow afternoon at ITC? Have a great day. (880)",provided,90,16,4.25,3,0.07575757575757576,0,0,1,0,0,4.499809670330265,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0625,0.5
safe_03387,safe,កុំភ្លេចផ្ញើឯកសារ Word មកឱ្យខ្ញុំតាមតេឡេក្រាមផងបង។ (337),provided,56,46,1.108695652173913,3,0.03225806451612903,0,0,0,0,0,4.02535169073515,0,0,0,0,0,0,0,0,44,0,1,0,0,42,43,0.9130434782608695,0.9347826086956522
safe_03388,safe,សូមអរគុណសម្រាប់ការគាំទ្រ និងការជឿជាក់លើសេវាកម្មរបស់យើងខ្ញុំ។ ជម្រាបលា។ (422),provided,76,69,1.0289855072463767,3,0.0,0,0,0,0,0,4.330733340286331,0,0,0,0,0,0,0,0,68,0,0,0,0,66,65,0.9565217391304348,0.9420289855072463
safe_03389,safe,មេរៀនថ្ងៃនេះពិបាកយល់បន្តិច ចាំយប់ឡើងមកពិភាក្សានៅក្នុងគ្រុបបន្ថែម។ ជម្រាបលា។ (588),provided,81,74,1.027027027027027,3,0.0,0,0,0,0,0,4.394449154672439,0,0,0,0,0,0,0,0,73,0,0,0,0,71,71,0.9594594594594594,0.9594594594594594
safe_03390,safe,Are you going to attend the seminar on cybersecurity held in the main auditorium? Thanks! (790),provided,95,16,4.75,3,0.0273972602739726,1,1,1,0,1,4.553876891600541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0625
safe_03391,safe,"Hey, are we still meeting up for coffee tomorrow afternoon at ITC? Best regards. (862)",provided,86,15,4.466666666666667,3,0.078125,0,0,1,0,0,4.454347296253507,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.06666666666666667,0.4666666666666667
safe_03392,safe,"Yes, the weather is quite hot today. Make sure to stay hydrated. Let me know. (661)",provided,83,16,3.875,3,0.05084745762711865,0,0,0,0,1,4.418840607796598,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0.125
safe_03393,safe,ចាសបង! ចាំខ្ញុំប្រាប់គាត់ឱ្យទាក់ទងទៅបងវិញនៅពេលបន្តិចទៀតនេះ។ សូមអរគុណ។ (990),provided,75,67,1.0298507462686568,3,0.0,1,1,0,0,0,4.31748811353631,0,0,0,0,0,0,0,0,66,0,1,0,0,64,63,0.9552238805970149,0.9402985074626866
safe_03394,safe,Don't forget to submit the Python assignment before midnight. Let me know. (686),provided,80,13,4.923076923076923,3,0.05,0,0,0,0,1,4.382026634673881,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0.0,0.15384615384615385
safe_03395,safe,ល្ងាចនេះទំនេរទេ? ទៅញ៉ាំអីជុំគ្នាអត់ដឹងហាងណាឆ្ងាញ់ទេ? (549),provided,58,50,1.04,3,0.0,0,0,2,0,0,4.060443010546419,0,0,0,0,0,0,0,0,49,0,0,0,0,47,49,0.94,0.98
safe_03396,safe,"Hey, are we still meeting up for coffee tomorrow afternoon at ITC? Let me know. (493)",provided,85,16,4.0625,3,0.08064516129032258,0,0,1,0,1,4.442651256490317,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0625,0.375
safe_03397,safe,កុំភ្លេចផ្ញើឯកសារ Word មកឱ្យខ្ញុំតាមតេឡេក្រាមផងបង។ សូមអរគុណ។ (717),provided,66,55,1.0909090909090908,3,0.02702702702702703,0,0,0,0,0,4.189654742026425,0,0,0,0,0,0,0,0,53,0,1,0,0,50,51,0.9090909090909091,0.9272727272727272
safe_03398,safe,សួស្តីមិត្តភក្តិ! ស្អែកជួបគ្នានៅសាលាវិទ្យាស្ថានបច្ចេកវិទ្យាកម្ពុជាម៉ោង ៨ ព្រឹក។ បាទបង! (151),provided,92,82,1.024390243902439,4,0.0,2,1,0,0,0,4.5217885770490405,0,0,0,0,0,0,0,0,80,0,0,0,0,77,78,0.9390243902439024,0.9512195121951219
safe_03399,safe,សប្តាហ៍ក្រោយសាលានឹងរៀបចំកម្មវិធីពិព័រណ៍ស្នាដៃនិស្សិតហើយ។ (731),provided,62,57,1.0350877192982457,3,0.0,0,0,0,0,0,4.127134385045092,0,0,0,0,0,0,0,0,56,0,0,0,0,52,55,0.9122807017543859,0.9649122807017544
safe_03400,safe,"Good morning team, please review the latest updates added to GitHub. Let me know. (422)",provided,87,15,4.533333333333333,3,0.06153846153846154,0,0,0,0,1,4.465908118654584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.13333333333333333
safe_03401,safe,ល្ងាចនេះទំនេរទេ? ទៅញ៉ាំអីជុំគ្នាអត់ដឹងហាងណាឆ្ងាញ់ទេ? ជម្រាបលា។ (846),provided,68,59,1.0338983050847457,3,0.0,0,0,2,0,0,4.219507705176107,0,0,0,0,0,0,0,0,58,0,0,0,0,55,57,0.9322033898305084,0.9661016949152542
safe_03402,safe,"Hello professor, I have uploaded my research proposal draft to the system. Best regards. (714)",provided,94,14,5.285714285714286,3,0.041666666666666664,0,0,0,0,2,4.543294782270004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.35714285714285715
safe_03403,safe,កុំភ្លេចផ្ញើឯកសារ Word មកឱ្យខ្ញុំតាមតេឡេក្រាមផងបង។ (426),provided,56,46,1.108695652173913,3,0.03225806451612903,0,0,0,0,0,4.02535169073515,0,0,0,0,0,0,0,0,44,0,1,0,0,42,43,0.9130434782608695,0.9347826086956522
safe_03404,safe,ល្ងាចនេះទំនេរទេ? ទៅញ៉ាំអីជុំគ្នាអត់ដឹងហាងណាឆ្ងាញ់ទេ? ជម្រាបលា។ (289),provided,68,59,1.0338983050847457,3,0.0,0,0,2,0,0,4.219507705176107,0,0,0,0,0,0,0,0,58,0,0,0,0,55,57,0.9322033898305084,0.9661016949152542
safe_03405,safe,"Hey, are we still meeting up for coffee tomorrow afternoon at ITC? Best regards. (383)",provided,86,15,4.466666666666667,3,0.078125,0,0,1,0,0,4.454347296253507,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.06666666666666667,0.4666666666666667
safe_03406,safe,តើអ្នកបានធ្វើកិច្ចការផ្ទះមុខវិជ្ជា Data Science ហើយឬនៅ? ជួយពន្យល់ខ្ញុំផង។ ជម្រាបលា។ (394),provided,89,69,1.1594202898550725,3,0.04,0,0,1,0,0,4.48863636973214,0,0,0,0,0,0,0,0,66,0,0,0,0,63,65,0.9130434782608695,0.9420289855072463
safe_03407,safe,សួស្តីមិត្តភក្តិ! ស្អែកជួបគ្នានៅសាលាវិទ្យាស្ថានបច្ចេកវិទ្យាកម្ពុជាម៉ោង ៨ ព្រឹក។ (837),provided,85,77,1.025974025974026,4,0.0,1,1,0,0,0,4.442651256490317,0,0,0,0,0,0,0,0,75,0,0,0,0,72,73,0.935064935064935,0.948051948051948
safe_03408,safe,The reference material you suggested was highly useful for my literature review. Have a great day. (458),provided,104,16,5.1875,3,0.024691358024691357,0,0,0,0,2,4.6443908991413725,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0625,0.375
safe_03409,safe,"Yes, the weather is quite hot today. Make sure to stay hydrated. Thanks! (543)",provided,78,14,4.214285714285714,3,0.05357142857142857,1,1,0,0,0,4.356708826689592,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0.21428571428571427
safe_03410,safe,បាទបង! ខ្ញុំបានផ្ញើឯកសាររបាយការណ៍ទៅតាមអ៊ីមែលរួចរាល់ហើយ។ សូមពិនិត្យមើល។ បាទបង! (602),provided,83,73,1.0273972602739727,3,0.0,2,1,0,0,0,4.418840607796598,0,0,0,0,0,0,0,0,72,0,1,0,0,68,70,0.9315068493150684,0.958904109589041
safe_03411,safe,សួស្តីមិត្តភក្តិ! ស្អែកជួបគ្នានៅសាលាវិទ្យាស្ថានបច្ចេកវិទ្យាកម្ពុជាម៉ោង ៨ ព្រឹក។ សូមអរគុណ។ (328),provided,95,86,1.0232558139534884,4,0.0,1,1,0,0,0,4.553876891600541,0,0,0,0,0,0,0,0,84,0,0,0,0,80,81,0.9302325581395349,0.9418604651162791
