id,label,text,scam_type,language,source,collection_method
uci_sms_01592,safe,"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01593,safe,That's my honeymoon outfit. :),safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01594,safe,Will it help if we propose going back again tomorrow,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01595,scam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01596,safe,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01597,safe,Pls confirm the time to collect the cheque.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01598,scam,As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01599,scam,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01600,safe,Daddy will take good care of you :),safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01601,safe,"Yeah probably, I still gotta check out with leo",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01602,safe,K.then any other special?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01603,safe,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01604,safe,Ok pa. Nothing problem:-),safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01605,safe,Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?!,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01606,safe,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01607,safe,When you came to hostel.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01608,safe,Ok no prob... I'll come after lunch then...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01609,safe,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01610,safe,Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01611,safe,You all ready for * big day tomorrow?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01612,safe,I'll probably be around mu a lot,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01613,safe,645,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01614,scam,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01615,safe,Thnx dude. u guys out 2nite?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01616,safe,Me sef dey laugh you. Meanwhile how's my darling anjie!,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01617,safe,Mm i had my food da from out,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01618,safe,"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01619,safe,Did u download the fring app?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01620,safe,The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt; worth tonight if possible,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01621,safe,Friends that u can stay on fb chat with,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01622,safe,"Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ...",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01623,safe,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01624,scam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01625,safe,"Ah, well that confuses things, doesn‘t it?",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01626,scam,500 free text msgs. Just text ok to 80488 and we'll credit your account,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01627,safe,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01628,safe,Dear how you. Are you ok?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01629,scam,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth £350! To Claim, Call London 02072069400. Bx 526, SW73SS",spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01630,safe,Yes princess! I want to make you happy...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01631,safe,Sounds like you have many talents! would you like to go on a dinner date next week?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01632,safe,I am going to film 2day da. At 6pm. Sorry da.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01633,safe,We not watching movie already. Xy wants 2 shop so i'm shopping w her now.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01634,safe,Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01635,safe,Yesterday its with me only . Now am going home.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01636,scam,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01637,safe,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01638,safe,"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01639,scam,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. B. G.",spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01640,safe,Great comedy..cant stop laughing da:),safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01641,scam,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01642,safe,"Alright, we're all set here, text the man",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01643,safe,"Hi , where are you? We're at and they're not keen to go out i kind of am but feel i shouldn't so can we go out tomo, don't mind do you?",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01644,safe,Sleeping nt feeling well,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01645,safe,U WILL SWITCH YOUR FONE ON DAMMIT!!,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01646,safe,India have to take lead:),safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01647,safe,I.ll post her out l8r. In class,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01648,safe,Thts wat Wright Brother did to fly..,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01649,safe,"Evening * v good if somewhat event laden. Will fill you in, don't you worry … Head * ok but throat * wrecked. See you at six then!",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01650,safe,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:),safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01651,safe,ITS A LAPTOP TAKE IT WITH YOU.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01652,safe,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01653,safe,I wan but too early lei... Me outside now wun b home so early... Neva mind then...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01654,scam,"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk",spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01655,safe,I was at bugis juz now wat... But now i'm walking home oredi... Ü so late then reply... I oso saw a top dat i like but din buy... Where r ü now?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01657,safe,At 7 we will go ok na.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01658,safe,Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :),safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01659,safe,S:-)if we have one good partnership going we will take lead:),safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01660,scam,RGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01661,safe,"Yeah, where's your class at?",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01662,safe,No just send to you. Bec you in temple na.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01663,safe,"You aren't coming home between class, right? I need to work out and shower!",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01664,scam,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01665,safe,S but mostly not like that.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01666,safe,Ü v ma fan...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01667,safe,Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01668,safe,Guess who spent all last night phasing in and out of the fourth dimension,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01669,safe,So now my dad is gonna call after he gets out of work and ask all these crazy questions.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01670,safe,"Yes..but they said its IT.,",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01671,safe,"Very hurting n meaningful lines ever: ""I compromised everything for my love, But at d end my love compromised me for everything:-("".. Gud mornin:-)",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01672,safe,Lmao!nice 1,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01673,safe,Glad to see your reply.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01674,scam,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01675,scam,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01676,safe,Nah dub but je still buff,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01677,safe,"Painful words- ""I thought being Happy was the most toughest thing on Earth... But, the toughest is acting Happy with all unspoken pain inside..""",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_01678,safe,"Yeah, that's fine! It's £6 to get in, is that ok?",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
